rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R908AH,2025-05-26,Bangaluru,4,3,2,1,18.56,1.8,222.0,0,6.17,40.45,54,2.11,4.6,23.53,11
R409QX,2025-05-26,Mumbai,11,9,3,0,47.76,11.5,424.31,0,17.2,117.8,59,4.8,4.69,23.83,3
R172ZA,2025-05-26,Kolkata,10,7,0,1,42.11,10.29,441.94,0,20.97,106.13,39,4.53,4.09,19.83,1
R838SF,2025-05-26,Bangaluru,8,7,1,1,38.45,1.5,405.85,0,11.68,80.65,86,4.1,4.63,21.55,11
R528SA,2025-05-26,Kolkata,12,10,1,2,51.81,12.82,455.94,0,9.98,145.85,66,4.42,4.51,26.7,2
R323TM,2025-05-26,Delhi,7,6,1,0,31.36,1.83,331.5,0,10.33,57.5,46,2.85,4.55,24.5,2
R231OK,2025-05-26,Mumbai,7,6,0,3,35.97,3.24,470.11,0,9.26,97.87,90,3.99,4.77,20.46,6
R726US,2025-05-26,Delhi,7,6,2,3,35.16,4.86,359.64,0,14.12,87.85,72,3.51,4.8,26.54,4
R602GG,2025-05-26,Delhi,10,8,0,0,41.43,2.45,458.58,0,14.47,84.56,59,3.95,4.77,21.48,4
R206PU,2025-05-26,Kolkata,11,8,3,1,47.23,14.64,555.87,0,21.64,120.12,61,4.69,4.58,25.09,1
R393LT,2025-05-26,Kolkata,9,6,2,2,40.94,7.73,375.89,0,10.02,106.54,83,4.19,4.11,23.24,2
R812LQ,2025-05-26,Bangaluru,7,5,1,0,30.23,1.94,345.79,0,11.45,69.13,38,2.85,4.35,20.48,8
R999XV,2025-05-26,Kolkata,5,3,3,1,26.42,6.51,252.46,0,5.86,72.42,59,2.56,4.37,26.8,0
R254DY,2025-05-26,Kolkata,13,10,3,0,58.21,12.13,668.64,80,16.3,158.46,26,4.7,4.54,24.25,0
R547DB,2025-05-26,Mumbai,6,4,0,3,28.04,4.31,365.71,0,6.29,76.05,82,3.09,4.47,23.85,2
R815GR,2025-05-26,Bangaluru,11,9,1,3,51.16,12.15,570.15,0,10.57,143.68,70,4.75,4.49,22.35,2
R690QF,2025-05-26,Hyderabad,11,9,2,2,53.76,10.36,698.06,0,16.82,141.17,89,5.61,4.57,21.14,2
R835DS,2025-05-26,Kolkata,10,6,3,1,43.7,13.05,520.2,0,9.43,136.25,84,4.79,4.36,22.03,6
R530DY,2025-05-26,Kolkata,8,5,1,2,38.46,10.24,440.35,0,6.43,119.97,75,3.95,4.26,22.9,5
R537BB,2025-05-26,Chennai,7,6,0,0,31.15,7.78,329.83,0,11.14,71.91,53,3.03,4.77,26.89,1
R518ZJ,2025-05-26,Hyderabad,12,8,2,1,52.61,6.92,515.07,0,10.14,130.54,79,5.08,4.29,20.94,1
R579QX,2025-05-26,Kolkata,6,5,2,0,28.86,2.31,271.76,0,4.59,59.83,79,3.25,4.53,19.77,2
R263PT,2025-05-26,Mumbai,9,7,3,3,41.6,1.47,460.38,0,15.53,90.67,62,4.23,4.75,20.58,0
R838SL,2025-05-26,Kolkata,7,6,1,0,27.65,8.42,297.6,0,11.86,69.42,63,3.34,4.69,22.97,3
R256JW,2025-05-26,Chennai,7,5,2,2,30.5,6.71,300.36,0,7.6,83.41,65,3.27,4.7,21.6,2
R527RM,2025-05-26,Delhi,14,9,1,0,62.28,16.54,622.41,80,17.09,144.83,88,5.95,4.12,23.94,1
R970UH,2025-05-26,Delhi,14,11,2,0,66.36,1.15,764.22,80,25.49,130.21,43,5.09,4.55,24.52,5
R283SF,2025-05-26,Hyderabad,6,4,0,1,31.35,7.88,329.04,0,8.49,83.75,41,3.15,4.11,22.34,0
R904QJ,2025-05-26,Hyderabad,7,5,1,1,27.16,5.0,248.56,0,9.09,88.21,90,3.56,4.69,24.66,2
R437LM,2025-05-26,Chennai,6,5,0,2,27.41,7.59,332.54,0,9.23,69.45,54,3.22,4.58,21.56,6
R164UM,2025-05-26,Kolkata,10,9,3,1,46.06,4.04,474.49,0,18.74,108.85,66,4.65,4.8,21.55,2
R515UB,2025-05-26,Bangaluru,9,7,2,0,44.52,9.56,431.72,0,9.76,107.01,55,4.16,4.56,20.48,9
R637EK,2025-05-26,Delhi,14,9,0,3,58.82,4.88,651.68,80,10.89,122.32,87,4.86,4.09,25.01,3
R523BS,2025-05-26,Chennai,4,3,3,3,15.06,2.55,148.65,0,5.71,40.19,75,2.22,4.73,27.14,1
R375XK,2025-05-26,Bangaluru,12,9,1,2,49.79,11.0,603.73,0,19.65,154.51,40,4.64,4.58,21.66,5
R321NH,2025-05-26,Mumbai,10,8,1,2,41.99,2.68,489.43,0,12.2,107.35,55,3.31,4.56,26.22,0
R981OO,2025-05-26,Bangaluru,9,5,2,1,39.4,3.74,337.51,0,7.83,110.69,47,3.06,4.26,26.85,2
R331KN,2025-05-26,Kolkata,11,8,0,0,50.58,9.5,606.87,0,12.62,136.87,85,5.06,4.28,21.05,6
R197CQ,2025-05-26,Hyderabad,10,7,0,3,48.05,7.12,441.73,0,13.23,124.65,82,4.76,4.23,25.15,12
R202SV,2025-05-26,Mumbai,11,9,1,3,49.41,4.24,547.18,0,14.73,135.89,83,4.79,4.8,25.92,3
R741ET,2025-05-26,Kolkata,6,5,1,3,27.4,7.08,276.99,0,5.83,67.8,73,3.4,4.55,20.31,5
R913YM,2025-05-26,Chennai,6,5,3,2,26.84,1.57,303.94,0,8.93,64.23,55,2.58,4.66,24.62,0
R334VF,2025-05-26,Chennai,11,7,2,1,48.57,3.83,421.46,0,16.8,117.92,67,4.71,4.38,22.03,3
R976YE,2025-05-26,Hyderabad,9,6,2,1,41.33,7.97,472.05,0,11.19,129.32,35,3.37,4.1,25.36,2
R946MT,2025-05-26,Mumbai,6,5,3,3,24.61,5.76,317.61,0,7.63,72.97,59,3.15,4.79,20.09,6
R915VI,2025-05-26,Mumbai,12,9,3,2,58.27,2.38,680.62,0,22.41,131.65,71,5.36,4.8,21.24,5
R372MI,2025-05-26,Delhi,14,8,3,0,65.25,4.77,638.82,80,12.29,163.72,47,5.23,4.17,20.54,3
R978PJ,2025-05-26,Mumbai,12,8,2,1,55.52,10.8,581.05,0,12.83,171.12,66,5.65,4.27,19.7,5
R257KU,2025-05-26,Bangaluru,10,8,2,0,44.1,13.57,387.13,0,14.48,125.29,88,5.24,4.74,20.8,0
R783ZJ,2025-05-26,Bangaluru,13,8,2,1,52.67,4.25,535.58,80,23.29,116.75,45,4.63,4.25,24.45,1
R943NC,2025-05-26,Bangaluru,7,6,1,0,30.34,5.38,311.1,0,9.32,78.88,66,3.12,4.69,25.46,0
R179VP,2025-05-26,Mumbai,9,7,3,0,42.05,3.37,488.54,0,12.34,95.66,52,3.52,3.99,26.3,3
R818WE,2025-05-26,Chennai,12,9,1,3,55.1,11.77,600.58,0,24.27,171.65,67,5.47,4.59,23.0,2
R100DM,2025-05-26,Chennai,11,7,3,3,47.54,10.27,435.8,0,14.38,120.4,36,4.55,4.28,21.63,1
R737GV,2025-05-26,Chennai,5,3,2,1,25.56,3.1,253.83,0,5.87,52.85,80,3.07,4.22,20.84,4
R943UN,2025-05-26,Delhi,12,8,2,3,53.14,1.37,522.46,0,10.68,127.23,55,4.46,4.31,19.57,6
R989RG,2025-05-26,Hyderabad,8,6,3,2,40.3,5.81,453.02,0,6.87,124.58,16,3.0,4.03,21.49,3
R451RD,2025-05-26,Bangaluru,13,12,2,2,58.81,11.25,602.76,80,15.11,159.15,52,4.52,4.51,26.96,0
R375ZA,2025-05-26,Bangaluru,12,10,2,0,47.85,9.75,541.3,0,20.12,151.38,38,4.58,4.66,22.29,11
R190AD,2025-05-26,Bangaluru,8,7,3,0,32.78,6.39,367.95,0,11.98,102.18,44,3.61,4.76,20.35,10
R452ST,2025-05-26,Mumbai,12,10,2,3,52.42,12.67,549.94,0,18.79,158.33,40,4.58,4.41,23.65,2
R204WY,2025-05-26,Delhi,15,9,3,2,67.18,20.17,810.9,80,24.22,151.01,90,7.38,4.27,21.58,4
R992JF,2025-05-26,Hyderabad,7,5,1,2,29.65,7.34,328.74,0,7.24,79.61,78,3.53,4.21,20.91,1
R914UX,2025-05-26,Chennai,6,5,3,1,28.91,3.71,354.02,0,7.69,81.03,39,2.6,4.68,22.73,6
R819FO,2025-05-26,Kolkata,5,4,1,0,17.51,6.36,154.54,0,8.14,61.0,81,2.95,4.2,21.99,1
R386ZR,2025-05-26,Chennai,9,8,2,1,41.54,2.64,520.14,0,12.18,106.41,49,3.71,4.57,22.45,6
R537FF,2025-05-26,Hyderabad,7,5,2,2,28.69,0.78,248.95,0,7.81,66.75,80,3.16,4.37,24.65,11
R482CI,2025-05-26,Delhi,8,5,1,1,31.67,8.33,276.98,0,8.58,70.6,38,3.04,3.98,24.39,3
R785AM,2025-05-26,Bangaluru,13,11,2,0,56.04,6.44,512.47,80,16.26,126.29,85,5.55,4.62,22.38,7
R113QZ,2025-05-26,Kolkata,5,4,3,1,23.84,2.57,250.22,0,3.5,62.21,43,2.06,4.55,25.67,3
R622PX,2025-05-26,Delhi,6,4,3,3,30.2,4.97,370.5,0,9.75,81.08,51,3.04,4.42,21.97,0
R503CI,2025-05-26,Hyderabad,6,4,3,0,28.12,2.3,292.72,0,5.56,65.18,70,2.91,3.99,23.53,4
R358NP,2025-05-26,Hyderabad,6,4,1,3,24.96,6.13,246.87,0,7.84,68.91,41,2.44,4.03,24.87,3
R609GT,2025-05-26,Delhi,7,4,1,3,30.44,5.4,345.95,0,5.29,63.52,61,3.09,3.99,21.72,4
R522MT,2025-05-26,Chennai,9,6,1,2,41.92,4.39,393.07,0,10.08,95.8,65,4.14,4.27,19.86,1
R917HV,2025-05-26,Delhi,11,9,0,0,52.5,2.41,630.09,0,7.31,105.48,76,4.02,4.62,26.42,1
R133JX,2025-05-26,Delhi,14,11,2,1,66.06,9.38,834.67,80,18.42,159.11,54,5.66,4.49,21.5,6
R139GF,2025-05-26,Mumbai,15,12,1,2,70.01,14.61,662.52,80,22.84,163.9,59,6.82,4.7,20.45,6
R386LJ,2025-05-26,Hyderabad,6,4,3,0,24.82,7.38,310.87,0,8.62,71.49,81,3.33,4.72,22.1,1
R474SE,2025-05-26,Kolkata,6,4,2,0,28.98,6.52,360.34,0,6.53,89.73,50,2.95,4.18,21.62,2
R151OX,2025-05-26,Delhi,5,4,3,3,25.66,5.55,253.3,0,4.27,76.71,65,2.69,4.57,25.48,5
R770HA,2025-05-26,Bangaluru,6,4,3,3,28.73,7.39,301.33,0,7.13,81.58,59,3.4,4.32,19.67,8
R713FF,2025-05-26,Bangaluru,5,4,2,1,21.95,3.12,216.17,0,5.31,47.47,41,2.09,4.69,25.08,11
R794PP,2025-05-26,Bangaluru,7,5,1,1,31.9,6.47,392.96,0,11.77,89.72,84,3.65,4.03,26.3,7
R186VL,2025-05-26,Bangaluru,8,6,1,1,38.12,10.68,433.85,0,13.29,93.39,38,3.93,4.59,20.07,2
R666WV,2025-05-26,Chennai,7,6,3,3,31.08,4.12,368.2,0,9.89,85.78,77,3.66,4.8,20.58,2
R480WY,2025-05-26,Chennai,5,4,3,0,18.49,0.45,160.77,0,6.56,47.46,77,2.67,4.56,19.67,4
R303JU,2025-05-26,Chennai,11,8,3,1,47.41,4.26,487.72,0,10.68,103.55,15,3.71,4.53,20.01,3
R679HI,2025-05-26,Chennai,9,8,2,2,41.11,11.31,399.92,0,11.47,103.5,70,4.12,4.56,22.77,4
R587AJ,2025-05-26,Delhi,5,4,2,0,20.64,4.2,207.99,0,7.17,61.43,38,2.26,4.3,20.45,6
R894RU,2025-05-26,Mumbai,5,4,0,0,22.74,5.71,249.78,0,4.49,72.6,45,2.28,4.4,24.21,6
R729TG,2025-05-26,Delhi,4,3,2,3,17.41,3.08,194.97,0,3.58,41.1,61,2.23,4.64,21.56,5
R779XV,2025-05-26,Chennai,10,7,2,0,43.45,1.09,433.54,0,12.45,108.61,55,3.99,4.24,21.03,6
R295PH,2025-05-26,Delhi,15,11,1,0,64.35,5.53,647.31,80,26.05,171.28,45,5.1,4.18,26.57,2
R229LH,2025-05-26,Hyderabad,9,6,2,3,41.24,5.22,367.66,0,12.69,119.71,49,4.04,4.23,19.98,8
R640EN,2025-05-26,Delhi,12,11,2,3,54.3,2.95,516.59,0,14.58,115.03,88,5.57,4.73,20.43,1
R183QG,2025-05-26,Bangaluru,10,9,1,2,44.37,13.56,497.63,0,10.18,114.0,79,4.5,4.57,24.24,4
R754FP,2025-05-26,Hyderabad,5,4,2,3,25.28,4.39,232.07,0,7.08,82.43,51,2.83,4.14,20.24,11
R741CY,2025-05-26,Hyderabad,11,7,2,2,57.18,9.92,706.55,0,8.46,135.48,90,5.28,4.13,22.24,5
R565NK,2025-05-26,Kolkata,8,6,0,1,37.08,7.12,395.04,0,7.78,98.1,43,3.45,4.09,20.42,2
R694UX,2025-05-26,Delhi,10,8,1,3,43.2,6.47,461.57,0,14.53,92.2,58,4.27,4.69,21.97,1
R144TU,2025-05-26,Chennai,5,4,3,0,21.8,2.48,234.86,0,6.16,56.41,68,2.69,4.73,21.83,4
R402QK,2025-05-26,Kolkata,6,5,1,2,25.78,7.67,314.3,0,6.58,78.2,44,2.67,4.45,23.44,3
R930MT,2025-05-26,Mumbai,12,9,2,2,50.58,15.57,536.85,0,10.83,130.98,52,4.7,4.45,22.17,0
R781FP,2025-05-26,Mumbai,7,4,3,2,31.45,7.62,266.18,0,9.52,101.17,46,3.31,4.18,21.49,4
R183NV,2025-05-26,Kolkata,7,5,3,2,35.67,0.59,401.1,0,12.65,91.75,86,3.99,4.35,20.03,2
R101FK,2025-05-26,Hyderabad,10,8,3,1,47.96,3.64,549.96,0,18.68,111.44,52,4.24,4.56,22.43,9
R652JQ,2025-05-26,Bangaluru,10,8,0,0,48.63,8.37,506.37,0,15.6,119.71,39,4.44,4.5,20.36,6
R707UM,2025-05-26,Kolkata,13,12,3,0,55.83,4.23,643.91,80,15.47,149.43,55,4.55,4.65,24.2,5
R590ZU,2025-05-26,Kolkata,9,6,1,0,38.01,4.28,357.75,0,11.14,101.95,88,4.03,4.27,26.25,1
R234EA,2025-05-26,Kolkata,9,8,1,1,40.45,9.92,378.75,0,12.81,116.95,41,3.87,4.48,20.4,2
R722CR,2025-05-26,Mumbai,6,5,1,0,26.61,7.31,321.62,0,6.94,89.71,89,3.68,4.58,21.69,0
R342FM,2025-05-26,Chennai,7,6,1,2,33.15,1.14,371.23,0,6.26,87.36,54,3.15,4.78,20.16,5
R253SZ,2025-05-26,Chennai,11,8,3,3,51.5,7.2,617.33,0,10.02,128.63,46,3.88,4.75,24.31,2
R287JC,2025-05-26,Mumbai,12,10,1,3,54.86,3.89,516.73,0,14.61,116.99,74,4.79,4.68,24.37,0
R145YG,2025-05-26,Delhi,7,6,2,1,30.94,7.09,322.6,0,8.62,84.02,89,4.07,4.51,19.78,6
R760VV,2025-05-26,Hyderabad,10,9,0,1,42.29,4.25,507.73,0,11.36,101.37,77,4.51,4.53,20.28,1
R797CQ,2025-05-26,Delhi,8,5,3,1,35.24,5.43,437.85,0,11.98,75.28,40,3.28,4.35,21.62,6
R566VR,2025-05-26,Delhi,7,4,3,1,31.68,3.9,308.75,0,11.18,78.7,78,3.56,4.3,22.06,5
R931FL,2025-05-26,Kolkata,10,8,2,2,42.16,13.81,416.46,0,14.31,134.57,69,4.63,4.44,20.91,1
R811WN,2025-05-26,Bangaluru,14,13,1,0,63.36,2.46,646.18,80,26.39,134.83,55,5.81,4.79,20.03,12
R873MN,2025-05-26,Mumbai,11,10,2,3,50.9,9.68,557.99,0,11.27,136.35,89,5.28,4.79,21.34,3
R731WF,2025-05-26,Hyderabad,7,5,0,2,31.8,8.26,353.14,0,5.74,102.29,83,3.78,4.44,21.42,0
R108NG,2025-05-26,Delhi,6,4,3,3,20.57,5.37,256.51,0,11.51,48.21,43,2.56,4.08,23.7,6
R493UC,2025-05-26,Hyderabad,7,6,3,2,31.26,2.16,337.53,0,11.06,73.6,76,3.76,4.66,19.99,8
R542FT,2025-05-26,Hyderabad,7,6,1,0,29.04,3.63,336.38,0,13.17,84.59,43,3.14,4.49,20.47,7
R792DT,2025-05-26,Mumbai,8,7,0,3,35.5,7.26,354.63,0,7.83,101.87,84,3.79,4.76,22.46,4
R400ZO,2025-05-26,Hyderabad,11,9,3,1,55.07,7.49,549.65,0,14.82,123.0,35,4.77,4.66,20.12,12
R978FK,2025-05-26,Kolkata,8,7,2,1,38.14,9.93,394.59,0,15.28,99.9,71,4.11,4.82,24.85,1
R796AY,2025-05-26,Bangaluru,8,6,3,1,31.37,5.16,300.26,0,8.28,95.16,49,3.06,4.05,20.92,0
R828PJ,2025-05-26,Mumbai,11,9,2,3,53.22,4.76,517.11,0,20.17,113.84,47,4.25,4.58,25.83,2
R156MV,2025-05-26,Hyderabad,5,4,1,1,21.82,3.39,231.3,0,5.23,70.49,77,2.74,4.21,22.14,4
R255XH,2025-05-26,Kolkata,10,7,0,3,40.52,7.61,409.88,0,9.8,123.69,36,3.0,4.08,26.68,0
R729OZ,2025-05-26,Mumbai,16,13,1,1,68.15,7.71,855.27,80,23.38,174.86,84,6.3,4.56,21.16,6
R538WE,2025-05-26,Mumbai,10,6,3,3,45.67,3.46,379.53,0,13.21,93.66,51,3.86,4.31,24.79,6
R830SC,2025-05-26,Chennai,7,6,3,0,28.39,7.96,303.24,0,7.59,86.61,80,3.84,4.48,19.93,3
R790IT,2025-05-26,Hyderabad,12,9,3,3,49.55,12.49,528.6,0,12.91,140.55,90,5.75,4.46,19.45,2
R250JD,2025-05-26,Kolkata,10,8,1,1,45.11,2.42,495.91,0,18.19,96.25,41,3.85,4.52,23.63,4
R606BP,2025-05-26,Kolkata,10,8,2,2,45.65,1.64,511.5,0,9.44,112.88,28,3.64,4.69,19.61,2
R527GO,2025-05-26,Chennai,9,6,1,2,44.0,2.5,368.33,0,13.81,85.65,70,3.83,4.27,26.33,4
R691QU,2025-05-26,Delhi,9,7,3,3,42.52,4.97,447.81,0,6.27,105.45,36,3.22,4.01,22.84,2
R685QX,2025-05-26,Mumbai,11,8,0,0,47.58,10.92,500.62,0,13.41,127.53,56,4.53,4.07,23.81,6
R492AX,2025-05-26,Delhi,7,6,3,3,32.88,2.74,305.44,0,12.36,87.61,39,3.07,4.49,20.82,2
R845RM,2025-05-26,Kolkata,7,6,0,1,34.99,9.24,388.77,0,9.05,90.38,82,3.59,4.7,27.11,1
R916GV,2025-05-26,Bangaluru,14,12,0,1,59.91,6.03,621.8,80,15.43,138.46,53,5.08,4.75,21.25,6
R863YO,2025-05-26,Mumbai,4,3,3,2,19.29,0.8,207.27,0,5.24,41.68,67,2.51,4.69,20.76,1
R814AE,2025-05-26,Chennai,9,6,3,0,43.75,6.89,427.04,0,9.34,126.39,42,3.79,4.18,21.73,5
R596BH,2025-05-26,Mumbai,8,7,0,3,34.76,7.37,322.71,0,11.69,91.66,49,3.51,4.75,23.51,3
R941IY,2025-05-26,Kolkata,7,5,1,1,29.4,1.99,272.26,0,11.05,61.95,65,3.34,4.29,19.79,3
R134NO,2025-05-26,Delhi,8,6,1,3,36.55,6.44,469.51,0,10.56,74.5,51,3.68,4.78,19.39,4
R429TL,2025-05-26,Bangaluru,7,6,0,2,28.15,8.99,269.98,0,8.26,79.99,63,3.1,4.71,26.2,11
R535QA,2025-05-26,Mumbai,4,2,1,2,18.02,5.51,153.95,0,7.55,63.74,40,2.31,4.08,20.39,3
R123GG,2025-05-26,Chennai,8,6,1,3,38.89,10.9,333.74,0,8.79,113.53,79,3.82,4.28,24.89,3
R382WS,2025-05-26,Delhi,6,5,2,1,22.48,6.89,205.8,0,7.14,55.72,80,2.92,4.65,26.84,6
R477WN,2025-05-26,Hyderabad,5,4,1,2,24.25,3.11,307.84,0,4.21,62.63,37,2.34,4.7,20.11,1
R956OG,2025-05-26,Kolkata,9,6,3,2,38.84,2.22,414.21,0,11.63,109.8,34,2.98,4.06,26.22,4
R862IR,2025-05-26,Mumbai,9,7,2,2,43.97,3.18,475.96,0,9.29,116.18,39,3.64,4.46,21.52,2
R865EG,2025-05-26,Bangaluru,12,10,3,2,50.11,13.46,536.52,0,15.16,145.34,57,4.94,4.5,24.5,0
R485RP,2025-05-26,Mumbai,9,8,0,2,34.21,6.66,411.09,0,13.73,84.93,84,3.96,4.52,23.31,1
R821NF,2025-05-26,Mumbai,7,6,2,3,31.13,1.95,308.94,0,14.55,78.54,56,3.17,4.56,24.11,5
R128FS,2025-05-26,Bangaluru,11,7,1,0,52.65,8.13,598.57,0,9.54,134.53,40,3.97,4.37,24.38,12
R937OB,2025-05-26,Bangaluru,6,4,1,3,25.34,6.58,252.63,0,12.83,66.61,90,3.55,4.25,24.3,5
R239YX,2025-05-26,Hyderabad,6,4,3,1,27.33,4.09,285.32,0,7.12,79.34,50,2.78,4.32,23.11,10
R111AR,2025-05-26,Bangaluru,13,9,1,0,54.68,18.09,585.75,80,14.41,146.22,79,5.43,3.99,22.51,5
R589FG,2025-05-26,Kolkata,7,6,0,3,33.06,7.44,321.28,0,12.14,87.03,70,3.38,4.59,26.91,3
R625AG,2025-05-26,Chennai,11,8,2,1,50.46,5.77,532.06,0,15.27,106.01,32,4.07,4.48,24.57,2
R170KV,2025-05-26,Kolkata,9,7,1,0,38.68,7.83,328.74,0,12.15,107.56,81,4.22,4.48,25.14,5
R509XS,2025-05-26,Chennai,7,6,3,3,30.54,5.19,340.22,0,9.12,66.37,51,2.97,4.55,23.83,5
R797MY,2025-05-26,Delhi,14,12,2,2,63.88,7.8,612.0,80,19.21,150.83,84,5.65,4.78,24.34,4
R353UQ,2025-05-26,Mumbai,8,6,1,2,33.51,9.71,436.67,0,15.86,106.79,86,4.23,4.19,22.74,0
R517JR,2025-05-26,Delhi,6,5,0,0,27.02,5.14,319.79,0,8.77,66.66,64,2.97,4.67,24.23,2
R971UI,2025-05-26,Chennai,6,4,0,3,30.4,2.14,355.67,0,6.53,72.2,67,2.92,4.26,25.18,6
R985VW,2025-05-26,Bangaluru,5,3,0,2,21.2,3.54,263.16,0,9.4,64.09,53,2.54,4.0,21.94,8
R241PB,2025-05-26,Delhi,8,6,3,0,37.39,3.43,350.88,0,12.85,76.99,57,3.82,4.79,21.22,4
R625JY,2025-05-26,Hyderabad,5,4,1,2,23.12,5.1,231.48,0,5.17,65.59,37,2.06,4.54,25.8,5
R821VG,2025-05-26,Delhi,10,7,2,3,42.45,13.56,453.89,0,13.09,107.81,63,4.24,4.37,26.59,4
R683AR,2025-05-26,Bangaluru,14,10,0,0,57.33,3.57,637.17,80,30.97,148.86,59,5.53,4.24,21.69,8
R454JZ,2025-05-26,Mumbai,9,8,1,1,37.58,12.49,504.11,0,12.63,117.29,60,4.16,4.78,22.22,3
R730OO,2025-05-26,Chennai,9,6,2,1,40.31,11.66,486.93,0,7.05,124.04,36,3.21,4.28,25.19,3
R385HZ,2025-05-26,Hyderabad,11,8,1,2,53.09,9.44,512.69,0,22.21,168.03,90,6.0,4.49,19.39,10
R431EJ,2025-05-26,Hyderabad,11,8,0,0,47.21,4.97,434.22,0,16.14,106.8,51,3.99,4.18,26.21,1
R551YE,2025-05-26,Bangaluru,6,5,0,0,29.67,6.08,303.34,0,9.31,87.73,45,2.78,4.66,24.69,8
R262XP,2025-05-26,Delhi,13,10,0,1,57.16,17.48,655.8,80,13.32,173.28,56,5.33,4.68,22.04,5
R151ML,2025-05-26,Kolkata,5,4,3,3,21.14,1.92,223.06,0,5.34,51.62,74,2.65,4.43,21.87,1
R311OD,2025-05-26,Kolkata,11,10,2,2,50.89,5.11,432.17,0,14.99,131.72,85,5.18,4.52,21.16,5
R287RR,2025-05-26,Kolkata,10,7,2,3,45.17,4.2,490.65,0,19.16,98.76,62,4.45,4.3,22.53,6
R681PZ,2025-05-26,Kolkata,13,10,3,2,58.56,7.69,542.44,80,11.61,142.85,83,4.75,4.48,26.51,3
R223NE,2025-05-26,Chennai,12,8,1,0,58.07,13.94,558.01,0,15.99,179.09,55,5.72,4.22,19.84,3
R674XE,2025-05-26,Chennai,6,5,1,2,26.16,7.86,241.19,0,7.33,68.16,63,3.44,4.43,19.5,6
R858YJ,2025-05-26,Hyderabad,7,5,0,1,27.36,9.53,240.21,0,10.13,78.81,60,3.47,4.41,22.31,8
R922KX,2025-05-26,Delhi,6,4,3,0,30.02,0.77,355.75,0,6.86,57.64,66,3.04,4.5,19.81,3
R911DU,2025-05-26,Delhi,6,5,3,1,25.2,8.24,325.42,0,6.26,58.55,35,2.27,4.67,27.04,5
R901TX,2025-05-26,Chennai,9,7,0,1,36.86,5.23,445.88,0,9.72,92.02,84,3.83,4.18,24.06,6
R677ZX,2025-05-26,Kolkata,9,8,2,0,38.37,9.6,431.73,0,11.9,93.74,85,4.22,4.6,22.89,5
R438QZ,2025-05-26,Delhi,9,7,3,0,45.01,9.45,495.82,0,18.3,114.12,58,4.1,4.35,26.75,4
R889KJ,2025-05-26,Chennai,8,5,0,2,35.18,3.95,407.85,0,11.25,85.27,75,3.7,4.07,23.14,4
R986KZ,2025-05-26,Mumbai,12,10,3,1,53.56,11.04,524.81,0,21.79,162.96,63,5.24,4.5,22.39,2
R299OQ,2025-05-26,Delhi,11,7,0,3,48.24,4.02,387.32,0,11.61,122.06,82,4.67,4.38,20.6,6
R115LY,2025-05-26,Hyderabad,10,7,0,1,42.0,13.59,353.51,0,11.95,141.01,47,4.4,4.01,21.5,3
R202BO,2025-05-26,Mumbai,10,9,1,3,45.43,9.45,464.14,0,9.13,114.7,53,3.95,4.51,22.86,5
R256DT,2025-05-26,Chennai,11,10,3,0,44.14,1.47,529.86,0,9.86,91.95,51,3.57,4.44,24.0,5
R360ED,2025-05-26,Chennai,8,6,3,0,28.7,0.93,231.27,0,6.08,55.54,89,3.16,4.72,24.98,2
R677JT,2025-05-26,Mumbai,10,8,1,0,38.05,5.0,354.36,0,17.5,88.61,54,4.16,4.82,19.68,6
R313KW,2025-05-26,Kolkata,4,3,2,1,19.46,2.52,192.2,0,6.13,47.09,38,1.96,4.47,23.25,5
R892UM,2025-05-26,Mumbai,12,8,2,0,57.58,2.37,587.38,0,21.02,151.88,76,4.88,4.3,25.58,6
R697UV,2025-05-26,Bangaluru,10,7,0,0,46.75,6.9,520.97,0,14.93,100.53,57,4.3,4.07,21.79,9
R138YV,2025-05-26,Bangaluru,13,9,3,3,61.56,11.38,611.36,80,24.15,167.81,47,5.54,4.31,22.46,5
R988UG,2025-05-26,Mumbai,9,5,2,2,36.41,6.86,323.82,0,13.87,95.38,49,3.74,4.08,23.52,3
R789FN,2025-05-26,Mumbai,16,12,2,2,75.31,4.63,764.53,80,30.73,169.06,32,6.32,4.62,20.7,1
R828YP,2025-05-26,Chennai,8,7,3,2,36.64,4.19,356.23,0,8.95,86.04,81,3.64,4.66,25.86,3
R604JJ,2025-05-26,Hyderabad,12,9,1,0,54.07,3.58,644.6,0,18.93,129.37,61,4.74,4.48,25.36,7
R109XM,2025-05-26,Delhi,6,4,1,1,22.65,6.59,231.55,0,4.33,59.95,39,2.48,4.27,19.81,2
R584RK,2025-05-26,Chennai,6,4,3,2,26.55,7.39,250.53,0,5.58,67.14,63,2.67,4.17,27.21,1
R743PA,2025-05-26,Delhi,6,4,2,2,24.18,4.41,244.76,0,12.18,54.98,67,3.24,4.09,20.64,0
R286SP,2025-05-26,Delhi,10,7,0,2,40.45,3.9,461.15,0,13.81,107.67,61,4.31,4.52,20.73,6
R801FH,2025-05-26,Kolkata,5,3,3,0,23.25,2.12,242.02,0,5.47,66.52,89,2.78,4.2,25.53,5
